范围,题目,答案
中医诊断学,"题干描述：气血两虚的舌象是
选项A：胖大舌
选项B：瘦薄舌
选项C：点刺舌
选项D：老舌
选项E：强硬舌",B
中医诊断学,"题干描述：水湿内停的舌象是
选项A：胖大舌
选项B：瘦薄舌
选项C：点刺舌
选项D：老舌
选项E：强硬舌",A
中医诊断学,"题干描述：舌紫而吐舌可见于
选项A：血虚动风
选项B：热极生风
选项C：阴虚动风
选项D：疫毒攻心
选项E：肝阳化风",D
中医诊断学,"题干描述：新病舌绛而颤动并伴高热惊厥可见于
选项A：血虚动风
选项B：热极生风
选项C：阴虚动风
选项D：疫毒攻心
选项E：肝阳化风",B
中医诊断学,"题干描述：歪斜舌多见于
选项A：肝风内动
选项B：热入心包
选项C：阴虚火旺
选项D：心脾热盛
选项E：中风先兆",E
中医诊断学,"题干描述：颤动舌多见于
选项A：肝风内动
选项B：热入心包
选项C：阴虚火旺
选项D：心脾热盛
选项E：中风先兆",A
中医诊断学,"题干描述：气血两虚多见
选项A：舌强硬红绛少津
选项B：舌强硬语言謇涩
选项C：舌强硬舌苔厚腻
选项D：舌痿软淡白无华
选项E：舌痿软红绛少苔",D
中医诊断学,"题干描述：邪热炽盛多见
选项A：舌强硬红绛少津
选项B：舌强硬语言謇涩
选项C：舌强硬舌苔厚腻
选项D：舌痿软淡白无华
选项E：舌痿软红绛少苔",A
中医诊断学,"题干描述：舌苔不规则脱落，边缘突起，界限清楚的是
选项A：燥苔
选项B：类剥苔
选项C：花剥苔
选项D：糙苔
选项E：地图舌",E
中医诊断学,"题干描述：舌苔干燥粗糙津液全无的是
选项A：燥苔
选项B：类剥苔
选项C：花剥苔
选项D：糙苔
选项E：地图舌",D
中医诊断学,"题干描述：肾在舌上分属部位是
选项A：舌尖
选项B：舌中
选项C：舌根
选项D：舌边
选项E：舌底",C
中医诊断学,"题干描述：肝在舌上分属部位是
选项A：舌尖
选项B：舌中
选项C：舌根
选项D：舌边
选项E：舌底",D
中医诊断学,"题干描述：属于言謇的是
选项A：神识清楚，语言错乱，语后自知的症状
选项B：神识不清，语无伦次，声高有力的症状
选项C：自言自语，喃喃不休，见人语止，首尾不续的症状
选项D：神志清楚、思维正常而吐字困难，或吐字不清
选项E：神识不清，语言重复，时断时续，语声低弱模糊的症状",D
中医诊断学,"题干描述：下列各项中，属于郑声的是
选项A：神识不清，语无伦次，声高有力的症状
选项B：神识清楚，语言错乱，语后自知的症状
选项C：自言自语，喃喃不休，见人语止，首尾不续的症状
选项D：精神错乱，语无伦次，狂叫骂詈，登高而歌的症状
选项E：神识不清，语言重复，时断时续，语声低弱模糊的症状",E
中医诊断学,"题干描述：下列关于谵语的叙述正确的是
选项A：神识不清，语无伦次，声高有力的症状
选项B：神识清楚，语言错乱，语后自知的症状
选项C：自言自语，喃喃不休，见人语止，首尾不续的症状
选项D：精神错乱，语无伦次，狂叫骂詈，登高而歌的症状
选项E：神识不清，语言重复，时断时续，语声低弱模糊的症状",A
中医诊断学,"题干描述：病室中有尸臭气多为
选项A：患者失血
选项B：瘟疫发作
选项C：脏腑衰败
选项D：肾衰
选项E：消渴病重",C
中医诊断学,"题干描述：当瘟疫类疾病发生时病室中气味为
选项A：腐臭气
选项B：臭气触人
选项C：尿臊气
选项D：蒜臭气
选项E：烂苹果气",B
中医诊断学,"题干描述：病室有蒜臭气味是因
选项A：瘟疫发生
选项B：溃腐疮疡
选项C：脏腑衰败
选项D：肾功衰竭
选项E：有机磷中毒",E
中医诊断学,"题干描述：病人口气腐臭或吐脓血多为
选项A：牙疳
选项B：内有脓疡
选项C：胃热
选项D：口腔不洁
选项E：龋齿",B
中医诊断学,"题干描述：导致出现咳声如犬吠，声音嘶哑，吸气困难的病因是
选项A：风邪与痰热搏结
选项B：久病肺气虚损
选项C：燥邪犯肺
选项D：寒痰湿浊停肺
选项E：阴虚疫毒攻喉",E
中医诊断学,"题干描述：金实不鸣是指
选项A：咳声嘶哑
选项B：咳声不扬
选项C：新病音哑失音
选项D：肺实作喘
选项E：咳声紧闷",C
中医诊断学,"题干描述：咳声不扬，痰黄难咯者属
选项A：痰湿阻肺
选项B：热邪犯肺
选项C：燥邪犯肺
选项D：肺肾阳虚
选项E：寒邪犯肺",B
中医诊断学,"题干描述：久病、重病呃逆不止，声低气怯者属
选项A：胃气衰败
选项B：脾胃气虚
选项C：脾胃阳虚
选项D：寒邪客胃
选项E：热邪客胃",A
中医诊断学,"题干描述：水逆呕吐的特点是
选项A：吐势徐缓，吐物清稀
选项B：呕吐黏稠苦水
选项C：口干欲饮，饮后则吐
选项D：喷射状呕吐
选项E：朝食暮吐，暮食朝吐",C
中医诊断学,"题干描述：热邪犯胃其呕吐的特点是
选项A：呕声壮厉，吐黏稠黄水
选项B：呕吐呈喷射状
选项C：呕吐酸腐食糜
选项D：朝食暮吐
选项E：暮食朝吐",A
中医诊断学,"题干描述：呕吐呈喷射状者多为
选项A：热伤胃肠
选项B：脾胃阳虚
选项C：热扰神明
选项D：食滞胃脘
选项E：饮邪犯胃",C
中医诊断学,"题干描述：金破不鸣是指
选项A：久病失音
选项B：少气
选项C：肺虚咳嗽
选项D：肾虚作喘
选项E：抑郁太息",A
中医诊断学,"题干描述：以下哪项不是实喘的特征
选项A：发作急骤
选项B：呼吸深长
选项C：息粗声高
选项D：呼多吸少
选项E：张口抬肩",D
中医诊断学,"题干描述：郑声的病机是
选项A：宗气大虚
选项B：心气虚弱
选项C：神气不足
选项D：痰扰神明
选项E：心神散乱",E
中医诊断学,"题干描述：症状表现为神识不清，语无伦次，声高有力属于
选项A：错语
选项B：狂言
选项C：郑声
选项D：谵语
选项E：独语",D
中医诊断学,"题干描述：神志不清，语言重复，声音低微，时断时续称为
选项A：独语
选项B：错语
选项C：狂言
选项D：谵语
选项E：郑声",E
中医诊断学,"题干描述：喘证的临床表现应除外哪一项
选项A：呼吸困难
选项B：鼻翼煽动
选项C：张口抬肩
选项D：喉中痰鸣
选项E：难以平卧",D
中医诊断学,"题干描述：寒痰停肺咳嗽的特点是
选项A：咳声轻清低微
选项B：咳声重浊紧闷
选项C：咳声不扬痰黄稠
选项D：阵发性痉挛性咳嗽
选项E：干咳无痰或少痰",B
中医诊断学,"题干描述：咳声短促，连续不断，咳后有鸡鸣样回声称为
选项A：顿咳
选项B：肺痨
选项C：肺痈
选项D：肺痿
选项E：白喉",A
中医诊断学,"题干描述：病人口气酸臭，脘腹胀满者属
选项A：肝胃蕴热
选项B：胃肠蕴热
选项C：食积胃肠
选项D：内有脓疡
选项E：口腔不洁",C
中医诊断学,"题干描述：尿液散发烂苹果味多见于
选项A：消渴病
选项B：失血
选项C：脏腑败坏
选项D：瘟疫
选项E：水肿病晚期",A
中医诊断学,"题干描述：口气臭秽者是
选项A：口腔不洁
选项B：食积胃肠
选项C：胃热
选项D：牙疳
选项E：内有溃腐脓疡",C
中医诊断学,"题干描述：口臭难闻，牙龈腐烂者是
选项A：口腔不洁
选项B：食积胃肠
选项C：胃热
选项D：牙疳
选项E：内有溃腐脓疡",D
中医诊断学,"题干描述：痰湿阻肺的特征是
选项A：咳声不扬，痰黄质稠
选项B：咳声重浊紧闷
选项C：干咳少痰或无痰
选项D：咳有痰声，痰多易咯
选项E：咳声如犬吠，声音嘶哑",D
中医诊断学,"题干描述：燥邪犯肺的特征是
选项A：咳声不扬，痰黄质稠
选项B：咳声重浊紧闷
选项C：干咳少痰或无痰
选项D：咳有痰声，痰多易咯
选项E：咳声如犬吠，声音嘶哑",C
中医诊断学,"题干描述：呼吸急迫困难，张口抬肩，难以平卧的是
选项A：短气
选项B：夺气
选项C：少气
选项D：喘
选项E：哮",D
中医诊断学,"题干描述：呼吸急促困难，喉中痰鸣的是
选项A：短气
选项B：夺气
选项C：少气
选项D：喘
选项E：哮",E
中医诊断学,"题干描述：导致自言自语，见人便止，首尾不续的病因是
选项A：热扰心神
选项B：痰热扰心
选项C：心气不足
选项D：脏气衰微
选项E：宗气大虚",C
中医诊断学,"题干描述：导致语言时有错乱，语后自知言错的病因是
选项A：热扰心神
选项B：痰热扰心
选项C：心气不足
选项D：脏气衰微
选项E：宗气大虚",C
中医诊断学,"题干描述：睡后易醒，醒后不易入睡多见于
选项A：心肾不交
选项B：食滞内停
选项C：胆郁痰扰
选项D：心脾两虚
选项E：以上均不是",D
中医诊断学,"题干描述：头脑空痛，腰膝酸软者属于
选项A：风寒头痛
选项B：气虚头痛
选项C：血虚头痛
选项D：肾虚头痛
选项E：风热头痛",D
中医诊断学,"题干描述：下列关于头痛不同性质的内容叙述错误的是
选项A：头痛连项，遇风加重者属风寒头痛
选项B：头痛怕热，面红目赤者属风热头痛
选项C：头痛如裹，肢体困重者属风湿头痛
选项D：头痛绵绵，过劳则盛者属肾虚头痛
选项E：头痛眩晕，面色苍白者属血虚头痛",D
中医诊断学,"题干描述：常见于头、脘腹、胁肋、腰背处的疼痛为
选项A：隐痛
选项B：酸痛
选项C：重痛
选项D：灼痛
选项E：冷痛",A
中医诊断学,"题干描述：常见于咽喉、口舌、胁肋、脘腹、关节处的疼痛为
选项A：隐痛
选项B：酸痛
选项C：重痛
选项D：灼痛
选项E：冷痛",D
中医诊断学,"题干描述：伤风表证的特征是
选项A：恶寒重发热轻
选项B：恶寒轻发热轻
选项C：发热重恶寒轻
选项D：发热重恶寒重
选项E：发热轻而恶风自汗",E
中医诊断学,"题干描述：风热表证的特征是
选项A：恶寒重发热轻
选项B：恶寒轻发热轻
选项C：发热重恶寒轻
选项D：发热重恶寒重
选项E：发热轻而恶风自汗",C
中医诊断学,"题干描述：风寒表证的特征是
选项A：恶寒重发热轻
选项B：恶寒轻发热轻
选项C：发热重恶寒轻
选项D：发热重恶寒重
选项E：发热轻而恶风自汗",A
中医诊断学,"题干描述：下列各项中，关于十问歌的内容正确的是
选项A：一问头身二问汗
选项B：三问寒热四问便
选项C：五问胸腹六饮食
选项D：七聋八渴俱当辨
选项E：以上均非",D
中医诊断学,"题干描述：下述哪项不是由肾气不足所致
选项A：小便失禁
选项B：小便频数
选项C：小便涩痛
选项D：遗尿
选项E：小便余沥不尽",C
中医诊断学,"题干描述：下列哪项是久病畏寒的主要因素
选项A：风邪袭表
选项B：寒邪内侵
选项C：湿邪外袭
选项D：阳气虚衰
选项E：阴液亏损",D
中医诊断学,"题干描述：以下哪项表现可不见绞痛的症状
选项A：心脉痹阻的真心痛
选项B：结石阻滞胆管的上腹痛
选项C：结石阻滞于肾的腰痛
选项D：寒邪犯胃的胃脘痛
选项E：痰浊阻肺的胸痛",E
中医诊断学,"题干描述：疼痛不剧，尚可忍耐，绵绵不休，此为
选项A：酸痛
选项B：隐痛
选项C：空痛
选项D：窜痛
选项E：胀痛",B
中医诊断学,"题干描述：酸痛的常见原因是
选项A：火邪窜至经络
选项B：寒邪阻滞经络
选项C：湿浸肌肉关节
选项D：淤血阻滞经络
选项E：阳气精血亏虚",C
中医诊断学,"题干描述：下列哪项不是出现头汗的常见原因
选项A：虚阳上越
选项B：阳气內郁
选项C：上焦热盛
选项D：中焦湿热
选项E：进食辛辣热汤",B
中医诊断学,"题干描述：下述何证可以出现自汗与盗汗并见
选项A：气虚证
选项B：气滞证
选项C：阴虚证
选项D：血瘀证
选项E：气阴两虚证",E
中医诊断学,"题干描述：手足心汗出量多见于
选项A：阳气內郁
选项B：气血失和
选项C：脾胃虚寒
选项D：虚阳上越
选项E：上焦热盛",A
中医诊断学,"题干描述：自汗的病机是
选项A：气虚
选项B：阴虚
选项C：血虚
选项D：痰盛
选项E：气滞",A
中医诊断学,"题干描述：恶寒战栗与高热交替发作，发有定时，此为
选项A：少阳病
选项B：疟疾
选项C：热入血室
选项D：阳明病
选项E：表寒证",B
中医诊断学,"题干描述：长期低热，以午后或夜间低热为主，其病机是
选项A：气虚
选项B：血虚
选项C：阴虚
选项D：阳虚
选项E：气阴两虚",C
中医诊断学,"题干描述：小儿夏季长期发热，秋凉自愈，其病机是
选项A：气虚
选项B：血虚
选项C：阴虚
选项D：气血两虚
选项E：气阴两虚",E
中医诊断学,"题干描述：久病小便频数，色清量多，夜间明显者多见于
选项A：膀胱湿热
选项B：热盛伤津
选项C：中气下陷
选项D：久病肾虚
选项E：以上都不是",D
中医诊断学,"题干描述：尿后余沥不尽的病机是
选项A：肾精亏虚
选项B：肾阴亏虚
选项C：肾气不固
选项D：膀胱湿热
选项E：肾不纳气",C
中医诊断学,"题干描述：脾肾两虚大便的特点是
选项A：泻下黄糜
选项B：完谷不化
选项C：泻下腐臭
选项D：溏结不调
选项E：便下脓血",B
中医诊断学,"题干描述：以下哪项不是便秘的常见原因
选项A：胃肠积热
选项B：食滞胃肠
选项C：阳虚寒凝
选项D：阴津亏损
选项E：腹内癥块",B
中医诊断学,"题干描述：大便先干而后稀多见于
选项A：命门火衰
选项B：脾虚
选项C：肾虚
选项D：湿邪困脾
选项E：肝郁脾虚",B
中医诊断学,"题干描述：大便溏结不调多因
选项A：脾虚
选项B：肾虚
选项C：脾肾阳虚
选项D：肝郁脾虚
选项E：食滞胃肠",D
中医诊断学,"题干描述：厌食油腻，脘闷呕恶，便溏不爽多见于
选项A：湿热蕴脾
选项B：食滞胃脘
选项C：肝胆湿热
选项D：妊娠反应
选项E：以上都不是",A
